name,exonCount,geneType,txLen
ENST00000585660.1,5,antisense,14794
ENST00000591592.1,4,antisense,14806
ENST00000608246.1,4,antisense,14888
ENST00000608888.1,4,antisense,14869
ENST00000610216.1,5,antisense,14856
ENST00000607926.1,5,antisense,14856
ENST00000585413.1,5,antisense,14677
ENST00000609033.1,5,antisense,14589
ENST00000589462.1,5,antisense,14664
ENST00000593188.1,4,antisense,14642
ENST00000609373.1,5,antisense,14569
ENST00000587445.1,5,antisense,14631
ENST00000591929.1,6,antisense,14610
ENST00000609338.1,4,antisense,14583
ENST00000602889.1,2,lincRNA,69929
ENST00000602725.1,5,protein_coding,13063
ENST00000344035.6,6,protein_coding,31967
ENST00000356536.3,4,protein_coding,30196
ENST00000457805.2,4,protein_coding,10835
ENST00000470404.1,4,protein_coding,10416
ENST00000373625.3,14,protein_coding,68531
ENST00000537234.1,14,protein_coding,63092
ENST00000515055.1,2,sense_intronic,5836
ENST00000373548.3,14,protein_coding,41550
ENST00000373541.2,14,protein_coding,40994
ENST00000480336.1,10,protein_coding,135736
ENST00000373510.4,5,protein_coding,66513
ENST00000316459.4,5,protein_coding,61562
ENST00000373484.3,4,protein_coding,22855
ENST00000409190.3,5,protein_coding,22760
ENST00000373476.1,7,protein_coding,40413
ENST00000373475.5,7,protein_coding,41321
ENST00000398243.3,7,protein_coding,17490
ENST00000356689.3,7,protein_coding,19587
ENST00000373456.7,9,protein_coding,28241
ENST00000356990.5,9,protein_coding,28232
ENST00000235150.4,9,protein_coding,28018
ENST00000431992.1,13,protein_coding,51971
ENST00000373422.3,8,protein_coding,31584
ENST00000257118.5,14,protein_coding,51968
ENST00000419414.2,15,protein_coding,106042
ENST00000373416.1,14,protein_coding,49769
ENST00000432703.1,3,antisense,12894
ENST00000361328.3,8,protein_coding,23862
ENST00000373413.2,4,protein_coding,19985
ENST00000480917.1,4,protein_coding,16585
ENST00000373380.1,24,protein_coding,117698
ENST00000373377.1,13,protein_coding,27896
ENST00000373388.2,24,protein_coding,109391
ENST00000425631.1,8,antisense,16506
ENST00000373347.1,12,protein_coding,64150
ENST00000495979.1,3,protein_coding,20330
ENST00000373297.2,28,protein_coding,152977
ENST00000314607.6,30,protein_coding,152978
ENST00000325722.3,21,protein_coding,123924
ENST00000373266.4,12,protein_coding,20603
ENST00000485551.1,15,protein_coding,32365
ENST00000373235.3,7,protein_coding,21959
ENST00000373210.3,18,protein_coding,49719
ENST00000324350.5,7,protein_coding,52692
ENST00000373191.4,19,protein_coding,141423
ENST00000397828.2,7,protein_coding,53697
ENST00000246314.6,17,protein_coding,125205
ENST00000397799.1,4,protein_coding,29985
ENST00000373129.3,12,protein_coding,46261
ENST00000373130.3,11,protein_coding,46265
ENST00000373132.3,11,protein_coding,46273
ENST00000482458.1,6,protein_coding,30591
ENST00000373091.3,16,protein_coding,238599
ENST00000373093.4,15,protein_coding,229512
ENST00000296215.6,4,protein_coding,19854
ENST00000468040.1,4,protein_coding,13749
ENST00000373044.2,5,protein_coding,5242
ENST00000373043.1,2,protein_coding,2474
ENST00000373023.2,24,protein_coding,86361
ENST00000373026.1,23,protein_coding,84242
ENST00000373024.3,24,protein_coding,84967
ENST00000373021.1,6,protein_coding,17798
ENST00000432922.1,4,lincRNA,58421
ENST00000373001.3,7,protein_coding,21626
ENST00000536367.1,6,protein_coding,78318
ENST00000331593.5,7,protein_coding,34290
ENST00000372827.3,7,protein_coding,31680
ENST00000397360.2,6,protein_coding,25299
ENST00000372771.4,8,protein_coding,79549
ENST00000606277.1,1,antisense,1687
ENST00000347132.5,14,protein_coding,56441
ENST00000509682.2,13,protein_coding,54430
ENST00000506017.1,11,protein_coding,21488
ENST00000456518.2,9,protein_coding,132734
ENST00000397174.2,15,protein_coding,134233
ENST00000402904.2,16,protein_coding,134233
ENST00000361191.5,12,protein_coding,134282
ENST00000397171.2,14,protein_coding,134282
ENST00000361705.3,13,protein_coding,134282
ENST00000326197.7,15,protein_coding,133697
ENST00000372595.1,15,protein_coding,135816
ENST00000337495.5,15,protein_coding,214909
ENST00000372596.1,16,protein_coding,214915
ENST00000372597.1,15,protein_coding,214915
ENST00000372583.1,9,protein_coding,412134
ENST00000372584.1,8,protein_coding,412343
ENST00000247584.5,8,protein_coding,190989
ENST00000429157.2,8,protein_coding,190551
ENST00000372572.1,15,protein_coding,158427
ENST00000372573.1,13,protein_coding,159339
ENST00000361346.1,13,protein_coding,158688
ENST00000361776.1,12,protein_coding,158688
ENST00000545068.1,13,protein_coding,138911
ENST00000431473.3,5,protein_coding,41773
ENST00000536543.1,9,protein_coding,30899
ENST00000372492.4,23,protein_coding,82210
ENST00000528956.1,11,protein_coding,38549
ENST00000372476.3,23,protein_coding,22116
ENST00000433781.2,18,protein_coding,15606
ENST00000562955.1,71,protein_coding,62665
ENST00000372442.1,57,protein_coding,29508
ENST00000398804.3,5,antisense,8374
ENST00000439057.1,5,antisense,7419
ENST00000418149.1,2,antisense,3017
ENST00000262915.3,13,protein_coding,223613
ENST00000372375.2,13,protein_coding,223613
ENST00000351035.3,12,protein_coding,223613
ENST00000372374.2,11,protein_coding,223613
ENST00000353126.3,10,protein_coding,223613
ENST00000545417.1,7,protein_coding,223613
ENST00000330208.2,7,protein_coding,223613
ENST00000335430.6,10,protein_coding,223613
ENST00000372377.4,9,protein_coding,223613
ENST00000361392.4,12,protein_coding,223614
ENST00000361400.4,11,protein_coding,223614
ENST00000347631.2,12,protein_coding,222650
ENST00000361812.4,6,protein_coding,193941
ENST00000372362.2,6,protein_coding,193941
ENST00000531451.1,5,protein_coding,193941
ENST00000372366.1,7,protein_coding,193960
ENST00000372365.1,8,protein_coding,193960
ENST00000372368.2,12,protein_coding,193960
ENST00000332628.6,10,protein_coding,193960
ENST00000372372.2,11,protein_coding,193960
ENST00000531816.1,4,protein_coding,193960
ENST00000528371.1,7,protein_coding,193960
ENST00000372369.1,11,protein_coding,193960
ENST00000531993.1,8,protein_coding,193960
ENST00000361746.4,12,protein_coding,193960
ENST00000533933.1,9,protein_coding,193960
ENST00000372367.1,7,protein_coding,193960
ENST00000461375.1,9,protein_coding,128398
ENST00000372343.3,20,protein_coding,21084
ENST00000372339.3,5,protein_coding,1814
ENST00000434244.1,7,lincRNA,61048
ENST00000372259.5,7,protein_coding,101974
ENST00000372257.2,9,protein_coding,134139
ENST00000537474.1,7,protein_coding,131834
ENST00000372224.4,21,protein_coding,27948
ENST00000493027.1,10,protein_coding,18144
ENST00000372218.4,20,protein_coding,27903
ENST00000372222.3,20,protein_coding,20815
ENST00000372217.1,20,protein_coding,21362
ENST00000360403.2,12,protein_coding,135833
ENST00000372183.3,10,protein_coding,112061
ENST00000359600.5,14,protein_coding,190158
ENST00000464588.1,3,protein_coding,218135
ENST00000372084.1,9,protein_coding,113917
ENST00000372086.3,11,protein_coding,147284
ENST00000341771.6,10,protein_coding,147286
ENST00000486676.1,10,protein_coding,147278
ENST00000538496.1,10,protein_coding,146845
ENST00000451835.2,5,protein_coding,92287
ENST00000372009.2,29,protein_coding,232454
ENST00000361297.2,29,protein_coding,232512
ENST00000262741.5,10,protein_coding,92503
ENST00000372006.1,11,protein_coding,92655
ENST00000340332.6,10,protein_coding,92895
ENST00000420542.1,11,protein_coding,92895
ENST00000354242.4,10,protein_coding,92895
ENST00000540385.1,10,protein_coding,132828
ENST00000423209.1,9,protein_coding,88955
ENST00000396420.3,19,protein_coding,31610
ENST00000371984.3,22,protein_coding,9761
ENST00000371992.1,23,protein_coding,31623
ENST00000535522.1,22,protein_coding,8791
ENST00000371986.3,23,protein_coding,9708
ENST00000455247.1,2,lincRNA,26653
ENST00000371946.4,14,protein_coding,46797
ENST00000371945.4,13,protein_coding,46819
ENST00000341183.5,12,protein_coding,46876
ENST00000428112.2,12,protein_coding,45557
ENST00000545730.1,6,protein_coding,42369
ENST00000465783.1,3,protein_coding,13847
ENST00000525888.1,4,protein_coding,19700
ENST00000505841.1,12,pseudogene,57343
ENST00000538609.1,12,protein_coding,89387
ENST00000334194.3,12,protein_coding,50832
ENST00000444042.2,4,lincRNA,82619
ENST00000371873.5,6,protein_coding,45043
ENST00000450808.2,5,protein_coding,43210
ENST00000435576.2,4,protein_coding,218975
ENST00000371847.3,13,protein_coding,176802
ENST00000371843.3,13,protein_coding,174174
ENST00000396199.3,12,protein_coding,173506
ENST00000463938.1,6,protein_coding,72965
ENST00000334103.7,8,protein_coding,146730
ENST00000456002.1,3,antisense,139270
ENST00000497451.1,3,protein_coding,324291
ENST00000448907.2,7,protein_coding,153855
ENST00000371827.1,7,protein_coding,99861
ENST00000357083.4,7,protein_coding,95108
ENST00000371824.1,7,protein_coding,94854
ENST00000371823.4,7,protein_coding,92437
ENST00000371821.1,7,protein_coding,93429
ENST00000371819.1,7,protein_coding,92589
ENST00000545823.1,12,protein_coding,171226
ENST00000447632.2,18,protein_coding,34953
ENST00000413473.2,18,protein_coding,57859
ENST00000262675.7,18,protein_coding,42362
ENST00000451380.1,18,protein_coding,42749
ENST00000371750.5,18,protein_coding,34289
ENST00000371747.3,13,protein_coding,35025
ENST00000262676.5,11,protein_coding,34129
ENST00000371730.2,23,protein_coding,164979
ENST00000371733.3,25,protein_coding,165066
ENST00000371714.1,26,protein_coding,211291
ENST00000371710.3,24,protein_coding,172343
ENST00000337809.4,23,protein_coding,172343
ENST00000435686.2,23,protein_coding,171373
ENST00000447887.1,24,protein_coding,171378
ENST00000453295.1,23,protein_coding,171361
ENST00000428468.1,24,protein_coding,171361
ENST00000530544.1,21,protein_coding,118416
ENST00000354831.7,33,protein_coding,89615
ENST00000352171.7,31,protein_coding,89615
ENST00000485608.1,31,protein_coding,51243
ENST00000539524.1,33,protein_coding,88808
ENST00000544028.1,25,protein_coding,84162
ENST00000357206.2,18,protein_coding,204142
ENST00000287727.3,19,protein_coding,204312
ENST00000371591.1,18,protein_coding,130307
ENST00000371586.2,24,protein_coding,15597
ENST00000284376.3,25,protein_coding,13648
ENST00000460261.1,20,protein_coding,8012
ENST00000438831.1,24,protein_coding,11810
ENST00000257177.4,30,protein_coding,129708
ENST00000371544.3,30,protein_coding,129826
ENST00000371541.1,16,protein_coding,63753
ENST00000443756.2,12,protein_coding,95276
ENST00000545132.1,14,protein_coding,90172
ENST00000294353.6,14,protein_coding,100834
ENST00000371532.1,13,protein_coding,52488
ENST00000371528.1,14,protein_coding,52263
ENST00000306052.6,19,protein_coding,82470
ENST00000371454.2,18,protein_coding,81502
ENST00000465675.1,16,protein_coding,80832
ENST00000354412.3,16,protein_coding,81345
ENST00000347547.2,17,protein_coding,80895
ENST00000312233.2,10,protein_coding,227968
ENST00000371429.3,18,protein_coding,73401
ENST00000540001.1,17,protein_coding,73090
ENST00000537333.1,16,protein_coding,70631
ENST00000234725.8,17,protein_coding,70407
ENST00000371378.2,6,protein_coding,28999
ENST00000194214.5,6,protein_coding,24369
ENST00000371377.3,5,protein_coding,22078
ENST00000311841.7,8,protein_coding,56682
ENST00000401046.3,6,protein_coding,23236
ENST00000419823.2,7,protein_coding,24137
ENST00000534324.1,6,protein_coding,21198
ENST00000287899.8,5,protein_coding,21239
ENST00000537208.1,7,protein_coding,25394
ENST00000542737.1,8,protein_coding,25394
ENST00000487096.1,4,protein_coding,26092
ENST00000497820.1,3,protein_coding,5854
ENST00000326956.7,14,protein_coding,131387
ENST00000417664.2,18,protein_coding,178873
ENST00000371320.3,18,protein_coding,179788
ENST00000371319.3,17,protein_coding,179370
ENST00000357475.4,17,protein_coding,179304
ENST00000481208.1,15,protein_coding,67868
ENST00000343744.2,16,protein_coding,62100
ENST00000371316.3,17,protein_coding,90965
ENST00000414150.2,33,protein_coding,100432
ENST00000422374.1,3,lincRNA,153966
ENST00000371250.3,6,protein_coding,84823
ENST00000371244.4,9,protein_coding,70014
ENST00000343433.6,20,protein_coding,100568
ENST00000484327.1,14,protein_coding,93153
ENST00000371237.4,12,protein_coding,36806
ENST00000543257.1,13,protein_coding,36926
ENST00000535057.1,13,protein_coding,36705
ENST00000585589.1,2,antisense,2272
ENST00000416598.2,2,antisense,2684
ENST00000592753.1,2,antisense,2247
ENST00000585576.1,2,antisense,2242
ENST00000608806.1,2,antisense,2212
ENST00000610197.1,2,antisense,2220
ENST00000420811.2,2,antisense,2223
ENST00000432897.1,4,antisense,6918
ENST00000434141.1,2,antisense,2476
ENST00000610175.1,2,antisense,2062
ENST00000608833.1,2,antisense,2165
ENST00000591882.1,3,antisense,13678
ENST00000358603.2,9,protein_coding,72908
ENST00000371226.3,9,protein_coding,66082
ENST00000371212.1,14,protein_coding,452642
ENST00000371210.1,10,protein_coding,208811
ENST00000371208.3,22,protein_coding,61518
ENST00000465876.1,20,protein_coding,57836
ENST00000395561.2,22,protein_coding,56339
ENST00000439156.2,8,lincRNA,100243
ENST00000423403.1,6,lincRNA,165954
ENST00000316485.6,36,protein_coding,371774
ENST00000371158.2,43,protein_coding,421444
ENST00000543708.1,12,protein_coding,165023
ENST00000545929.1,7,protein_coding,140956
ENST00000371153.4,10,protein_coding,82435
ENST00000354381.3,9,protein_coding,81757
ENST00000251157.5,49,protein_coding,233571
ENST00000340370.5,49,protein_coding,233385
ENST00000371120.3,11,protein_coding,81379
ENST00000317868.4,11,protein_coding,81379
ENST00000455304.2,5,lincRNA,126099
ENST00000371084.3,11,protein_coding,66970
ENST00000540265.1,11,protein_coding,66433
ENST00000371083.4,11,protein_coding,37129
ENST00000371080.1,7,protein_coding,369376
ENST00000371079.1,9,protein_coding,407468
ENST00000482426.1,6,protein_coding,365087
ENST00000424995.1,5,antisense,65976
ENST00000545203.1,6,protein_coding,54491
ENST00000294428.3,12,protein_coding,88135
ENST00000371072.4,12,protein_coding,88138
ENST00000430964.2,7,protein_coding,52997
ENST00000342505.4,25,protein_coding,133276
ENST00000545314.1,6,protein_coding,84597
ENST00000470888.2,5,protein_coding,77169
ENST00000546702.1,5,protein_coding,79222
ENST00000395334.2,6,protein_coding,84316
ENST00000327299.7,5,protein_coding,83934
ENST00000263441.7,20,protein_coding,148547
ENST00000395325.3,19,protein_coding,151116
ENST00000371069.4,19,protein_coding,105732
ENST00000329654.4,17,protein_coding,581765
ENST00000371049.3,16,protein_coding,459364
ENST00000423207.2,15,protein_coding,382152
ENST00000282670.2,5,protein_coding,26328
ENST00000371026.3,17,protein_coding,112003
ENST00000431318.1,16,protein_coding,111997
ENST00000371023.3,10,protein_coding,87238
ENST00000371022.3,6,protein_coding,54042
ENST00000488333.1,2,protein_coding,2154
ENST00000235345.5,12,protein_coding,54768
ENST00000506472.2,11,protein_coding,45534
ENST00000371007.2,8,protein_coding,139688
ENST00000347310.5,11,protein_coding,93580
ENST00000371002.1,10,protein_coding,93480
ENST00000370994.4,8,protein_coding,22606
ENST00000370995.2,8,protein_coding,19349
ENST00000361219.6,8,protein_coding,18015
ENST00000370990.5,8,protein_coding,17506
ENST00000370982.3,4,protein_coding,132002
ENST00000494936.1,2,protein_coding,56299
ENST00000420587.1,10,antisense,370685
ENST00000413628.1,9,antisense,370679
ENST00000540432.1,12,protein_coding,134125
ENST00000354777.2,12,protein_coding,134073
ENST00000262348.4,12,protein_coding,107196
ENST00000370976.3,11,protein_coding,107053
ENST00000370971.1,2,protein_coding,38666
ENST00000456315.2,12,protein_coding,22963
ENST00000370966.5,11,protein_coding,23070
ENST00000425517.1,5,lincRNA,129106
ENST00000412108.1,1,pseudogene,996
ENST00000370952.3,15,protein_coding,60816
ENST00000370944.4,13,protein_coding,94135
ENST00000262346.6,12,protein_coding,93498
ENST00000370931.3,5,protein_coding,195436
ENST00000370932.2,3,protein_coding,195456
ENST00000351052.5,5,protein_coding,195456
ENST00000460330.1,4,protein_coding,195061
ENST00000354608.5,5,protein_coding,163843
ENST00000356595.4,4,protein_coding,95357
ENST00000414819.1,5,protein_coding,95377
ENST00000455406.1,4,processed_transcript,156400
ENST00000596952.1,6,processed_transcript,121070
ENST00000415780.1,3,processed_transcript,144069
ENST00000445976.1,5,lincRNA,150220
ENST00000440762.1,4,lincRNA,32708
ENST00000395089.1,7,protein_coding,157670
ENST00000354431.4,8,protein_coding,172157
ENST00000468759.1,4,protein_coding,72057
ENST00000370909.2,5,protein_coding,114029
ENST00000557284.2,27,protein_coding,345748
ENST00000370899.3,24,protein_coding,266684
ENST00000370895.1,19,protein_coding,177605
ENST00000533006.1,6,protein_coding,51266
ENST00000370891.2,27,protein_coding,346162
ENST00000326637.3,25,protein_coding,309024
ENST00000415549.2,4,antisense,37224
ENST00000294635.4,5,protein_coding,42737
ENST00000326665.5,15,protein_coding,105628
ENST00000370859.3,24,protein_coding,408986
ENST00000370855.5,24,protein_coding,406610
ENST00000535611.1,21,protein_coding,190369
ENST00000469525.1,10,protein_coding,368177
ENST00000263187.3,20,protein_coding,116357
ENST00000464140.1,3,protein_coding,263297
ENST00000477717.1,5,protein_coding,198271
ENST00000354567.2,14,protein_coding,277916
ENST00000344720.5,14,protein_coding,277361
ENST00000370801.3,15,protein_coding,118159
ENST00000370798.1,14,protein_coding,118532
ENST00000370791.3,16,protein_coding,98798
ENST00000443751.2,15,protein_coding,95492
ENST00000457030.1,13,protein_coding,54399
ENST00000330010.8,12,protein_coding,55377
ENST00000294624.8,6,protein_coding,35793
ENST00000334785.7,13,protein_coding,54597
ENST00000476882.1,3,protein_coding,113263
